txn_id,y_access_failure,y_maker_checker_breakdown,y_cbs_posting_failure,y_account_opening_failure,api_latency_ms,retry_count,peak_hour_flag,server_region,hour,day_of_week,is_weekend,latency_band,retry_band,otp_failure_flag,session_timeout_flag,token_mismatch_flag,external_dependency_failure_flag,client_network_drop_flag,app_crash_flag,middleware_timeout_flag,field_error_flag,error_field_name,caching_issue_flag,tat_minutes,tat_hours,tat_bucket,submission_hour,submission_day_of_week,peak_submission_flag,control_risk_score,api_call_status,api_latency_ms_cbs_int,retry_attempts,cbs_sync_status,reconciliation_flag,data_loss_flag,event_hour,event_day_of_week,peak_event_flag,api_latency_band_integration,retry_band_integration,sync_risk_score,account_type,channel,branch_id,txn_month,txn_day_of_week,end_to_end_friction_score,total_failure_layers,is_slow_auth,is_slow_cbs
TXN0034697,0,0,0,0,365,1,0,West,21,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,24,0.4,15-30m,21,6,0,0,Success,1017,0,Synced,0,0,21,6,0,high,none,1,Savings,Tablet,B565,3,6,1,0,0,1
TXN0031196,1,0,0,1,585,1,0,East,7,6,1,moderate,low,0,0,0,0,0,0,1,0,No_Error,0,67,1.1166666666666667,1-2h,7,6,0,1,Success,398,0,Synced,0,0,7,6,0,low,none,0,Savings,Mobile,B475,3,6,1,1,0,0
TXN0055004,1,0,0,0,1173,1,0,South,16,6,1,high,low,0,0,0,0,0,0,0,0,No_Error,0,80,1.3333333333333333,1-2h,16,6,0,1,Success,783,0,Synced,0,0,16,6,0,moderate,none,0,Current,Tablet,B421,3,6,1,1,1,0
TXN0037619,0,1,0,0,1003,1,0,North,17,6,1,high,low,0,0,0,0,0,0,0,1,KYC_ID,0,119,1.9833333333333332,1-2h,17,6,0,2,Success,1115,0,Synced,0,0,17,6,0,high,none,1,Savings,Tablet,B479,3,6,3,1,1,1
TXN0076501,1,0,0,1,3606,1,1,West,10,6,1,very_high,low,1,1,0,0,0,1,1,0,No_Error,0,48,0.8,30-60m,10,6,1,0,Success,1154,0,Synced,0,0,10,6,1,high,none,1,Current,Mobile,B259,3,6,3,1,1,1
TXN0093159,0,0,0,0,291,1,0,South,21,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,69,1.15,1-2h,21,6,0,1,Success,732,0,Synced,0,0,21,6,0,moderate,none,0,Current,Tablet,B527,3,6,1,0,0,0
TXN0071305,0,0,0,0,1140,1,0,East,21,6,1,high,low,0,0,0,0,0,0,0,0,No_Error,0,22,0.3666666666666666,15-30m,21,6,0,0,Success,538,0,Synced,0,0,21,6,0,moderate,none,0,Savings,Tablet,B584,3,6,0,0,1,0
TXN0007395,0,0,0,1,720,1,0,East,2,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,167,2.783333333333333,>2h,2,6,0,1,Success,1149,0,Synced,0,0,2,6,0,high,none,1,Current,Mobile,B426,3,6,2,0,0,1
TXN0042993,0,0,0,0,2995,1,1,South,11,6,1,very_high,low,0,0,0,0,0,0,0,0,No_Error,0,87,1.45,1-2h,11,6,1,1,Success,347,0,Synced,0,0,11,6,1,low,none,0,Current,Mobile,B510,3,6,3,0,1,0
TXN0047955,1,1,1,1,2708,1,1,East,11,6,1,very_high,low,0,0,0,0,0,1,1,1,Address,1,263,4.383333333333334,>2h,11,6,1,3,Failure,3235,2,Failed,1,1,11,6,1,very_high,medium,4,Savings,Tablet,B277,3,6,9,3,1,1
TXN0065813,0,0,0,0,1095,1,0,West,20,6,1,high,low,0,0,1,0,0,0,0,0,No_Error,0,21,0.35,15-30m,20,6,0,0,Success,596,0,Synced,0,0,20,6,0,moderate,none,0,Current,Tablet,B323,3,6,0,0,1,0
TXN0019534,0,0,0,0,2164,3,1,North,9,6,1,very_high,high,0,0,0,0,0,0,0,0,No_Error,0,169,2.816666666666667,>2h,9,6,1,1,Success,1170,0,Synced,0,0,9,6,1,high,none,1,Savings,Tablet,B398,3,6,4,0,1,1
TXN0004906,0,0,1,0,545,1,0,West,8,6,1,moderate,low,0,0,1,0,0,0,0,0,No_Error,0,174,2.9,>2h,8,6,0,1,Failure,4030,3,Failed,1,0,8,6,0,very_high,high,3,Savings,Mobile,B198,3,6,4,1,0,1
TXN0031862,1,0,0,1,3274,1,1,East,11,6,1,very_high,low,0,0,0,1,0,1,0,0,No_Error,0,158,2.6333333333333333,>2h,11,6,1,1,Success,1021,0,Synced,0,0,11,6,1,high,none,1,Current,Tablet,B388,3,6,4,1,1,1
TXN0087953,0,0,0,0,277,1,0,North,1,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,174,2.9,>2h,1,6,0,1,Success,319,0,Synced,0,0,1,6,0,low,none,0,Savings,Mobile,B500,3,6,1,0,0,0
TXN0031451,1,0,0,1,3036,2,1,West,9,6,1,very_high,medium,1,1,0,1,0,0,1,0,No_Error,0,49,0.8166666666666667,30-60m,9,6,1,0,Success,762,0,Synced,0,0,9,6,1,moderate,none,0,Current,Tablet,B382,3,6,2,1,1,0
TXN0095024,0,0,0,0,1021,1,0,North,1,6,1,high,low,0,0,0,1,0,0,0,0,No_Error,0,85,1.4166666666666667,1-2h,1,6,0,1,Success,608,0,Synced,0,0,1,6,0,moderate,none,0,Savings,Tablet,B286,3,6,1,0,1,0
TXN0063290,0,1,0,0,1072,1,0,South,0,6,1,high,low,0,0,0,0,0,1,0,1,PAN,0,76,1.2666666666666666,1-2h,0,6,0,2,Success,367,0,Synced,0,0,0,6,0,low,none,0,Current,Mobile,B504,3,6,2,1,1,0
TXN0049595,0,0,0,0,967,1,0,South,18,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,30,0.5,15-30m,18,6,0,0,Success,1176,0,Synced,0,0,18,6,0,high,none,1,Current,Mobile,B207,3,6,1,0,0,1
TXN0017877,1,0,0,0,3381,1,1,East,10,6,1,very_high,low,1,1,1,1,0,0,1,0,No_Error,0,134,2.2333333333333334,>2h,10,6,1,1,Success,744,0,Synced,0,0,10,6,1,moderate,none,0,Savings,Tablet,B340,3,6,3,1,1,0
TXN0078070,0,0,0,0,735,1,0,West,15,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,112,1.8666666666666667,1-2h,15,6,0,1,Success,737,0,Synced,0,0,15,6,0,moderate,none,0,Current,Tablet,B342,3,6,1,0,0,0
TXN0062905,0,1,0,0,987,1,0,West,22,6,1,moderate,low,0,0,0,0,0,0,1,1,KYC_ID,0,176,2.933333333333333,>2h,22,6,0,2,Success,728,0,Synced,0,0,22,6,0,moderate,none,0,Savings,Mobile,B338,3,6,2,1,0,0
TXN0094982,1,0,0,0,1042,2,0,West,16,6,1,high,medium,0,1,1,0,0,1,0,0,No_Error,0,40,0.6666666666666666,30-60m,16,6,0,0,Success,615,0,Synced,0,0,16,6,0,moderate,none,0,Savings,Mobile,B283,3,6,0,1,1,0
TXN0054618,0,0,0,0,670,3,0,North,16,6,1,moderate,high,0,0,0,0,0,0,0,0,No_Error,0,66,1.1,1-2h,16,6,0,1,Success,926,0,Synced,0,0,16,6,0,moderate,none,0,Savings,Tablet,B503,3,6,1,0,0,0
TXN0019090,0,0,0,0,753,1,0,East,3,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,72,1.2,1-2h,3,6,0,1,Success,336,0,Synced,0,0,3,6,0,low,none,0,Current,Tablet,B587,3,6,1,0,0,0
TXN0017606,0,1,0,1,2490,1,1,North,10,6,1,very_high,low,0,0,0,0,0,0,1,1,DOB,1,84,1.4,1-2h,10,6,1,3,Success,606,0,Synced,0,0,10,6,1,moderate,none,0,Savings,Mobile,B189,3,6,5,1,1,0
TXN0028112,0,0,1,1,344,1,0,South,20,6,1,low,low,0,1,0,0,0,0,0,0,No_Error,0,98,1.6333333333333333,1-2h,20,6,0,1,Failure,2783,1,Failed,1,1,20,6,0,very_high,low,4,Savings,Tablet,B465,3,6,5,1,0,1
TXN0020228,0,0,0,0,958,1,0,East,23,6,1,moderate,low,0,0,0,1,0,0,0,0,No_Error,0,164,2.7333333333333334,>2h,23,6,0,1,Success,412,0,Synced,0,0,23,6,0,low,none,0,Savings,Mobile,B521,3,6,1,0,0,0
TXN0068439,0,0,0,1,200,2,0,South,17,6,1,low,medium,0,1,0,0,0,0,0,0,No_Error,0,77,1.2833333333333334,1-2h,17,6,0,1,Success,561,0,Synced,0,0,17,6,0,moderate,none,0,Current,Mobile,B505,3,6,1,0,0,0
TXN0020055,1,1,0,0,218,1,0,South,20,6,1,low,low,0,0,0,0,0,0,1,1,KYC_ID,1,258,4.3,>2h,20,6,0,3,Success,564,0,Synced,0,0,20,6,0,moderate,none,0,Savings,Mobile,B352,3,6,3,2,0,0
TXN0079427,0,0,0,1,571,2,0,West,21,6,1,moderate,medium,0,1,0,0,0,0,0,0,No_Error,0,14,0.2333333333333333,<=15m,21,6,0,0,Success,1141,0,Synced,0,0,21,6,0,high,none,1,Current,Mobile,B495,3,6,1,0,0,1
TXN0069975,0,0,0,0,516,1,0,East,16,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,58,0.9666666666666668,30-60m,16,6,0,0,Success,314,0,Synced,0,0,16,6,0,low,none,0,Savings,Tablet,B151,3,6,0,0,0,0
TXN0040365,0,0,0,1,1182,1,0,South,22,6,1,high,low,0,0,0,1,0,1,0,0,No_Error,0,43,0.7166666666666667,30-60m,22,6,0,0,Success,480,0,Synced,0,0,22,6,0,low,none,0,Savings,Mobile,B329,3,6,0,0,1,0
TXN0042716,1,0,0,0,3759,2,1,East,10,6,1,very_high,medium,0,1,0,0,0,0,1,0,No_Error,0,76,1.2666666666666666,1-2h,10,6,1,1,Success,449,0,Synced,0,0,10,6,1,low,none,0,Savings,Mobile,B474,3,6,3,1,1,0
TXN0093542,1,0,0,1,433,1,0,South,15,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,48,0.8,30-60m,15,6,0,0,Success,1194,0,Synced,0,0,15,6,0,high,none,1,Savings,Tablet,B202,3,6,1,1,0,1
TXN0063270,0,0,0,0,427,1,0,East,6,6,1,low,low,1,0,0,0,0,0,0,0,No_Error,0,138,2.3,>2h,6,6,0,1,Success,907,0,Synced,0,0,6,6,0,moderate,none,0,Current,Mobile,B410,3,6,1,0,0,0
TXN0053230,0,0,0,0,880,1,0,East,4,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,20,0.3333333333333333,15-30m,4,6,0,0,Success,741,0,Synced,0,0,4,6,0,moderate,none,0,Savings,Mobile,B405,3,6,0,0,0,0
TXN0086855,0,0,0,0,2378,2,1,North,11,6,1,very_high,medium,0,0,0,0,0,0,0,0,No_Error,0,139,2.316666666666667,>2h,11,6,1,1,Success,889,0,Synced,0,0,11,6,1,moderate,none,0,Savings,Tablet,B559,3,6,3,0,1,0
TXN0066845,1,0,0,1,1191,1,0,North,20,6,1,high,low,1,0,0,0,0,0,0,0,No_Error,0,105,1.75,1-2h,20,6,0,1,Success,654,0,Synced,0,0,20,6,0,moderate,none,0,Savings,Mobile,B286,3,6,1,1,1,0
TXN0011098,0,1,0,1,494,2,0,North,19,6,1,low,medium,0,0,0,0,0,0,0,1,Address,1,154,2.566666666666667,>2h,19,6,0,3,Success,774,0,Synced,0,0,19,6,0,moderate,none,0,Current,Mobile,B263,3,6,3,1,0,0
TXN0001413,0,1,0,0,1865,2,1,South,9,6,1,high,medium,1,0,0,0,0,0,0,1,Address,1,296,4.933333333333334,>2h,9,6,1,3,Success,821,0,Synced,0,0,9,6,1,moderate,none,0,Savings,Mobile,B592,3,6,5,1,1,0
TXN0096316,0,0,0,0,1549,1,1,East,9,6,1,high,low,1,0,0,0,0,0,0,0,No_Error,0,117,1.95,1-2h,9,6,1,1,Success,1038,0,Synced,0,0,9,6,1,high,none,1,Current,Mobile,B577,3,6,4,0,1,1
TXN0005073,0,1,0,0,208,1,0,East,6,6,1,low,low,0,0,0,0,0,0,0,1,KYC_ID,0,86,1.4333333333333331,1-2h,6,6,0,2,Success,763,0,Synced,0,0,6,6,0,moderate,none,0,Savings,Mobile,B186,3,6,2,1,0,0
TXN0063070,0,0,0,0,650,2,0,East,0,6,1,moderate,medium,0,0,0,0,0,0,0,0,No_Error,0,134,2.2333333333333334,>2h,0,6,0,1,Success,486,0,Synced,0,0,0,6,0,low,none,0,Current,Tablet,B457,3,6,1,0,0,0
TXN0094396,0,0,1,0,1176,1,0,East,3,6,1,high,low,0,1,0,1,0,0,0,0,No_Error,0,69,1.15,1-2h,3,6,0,1,Failure,3632,3,Failed,1,1,3,6,0,very_high,high,4,Current,Tablet,B414,3,6,5,1,1,1
TXN0015530,0,0,0,0,799,1,0,South,0,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,129,2.15,>2h,0,6,0,1,Success,856,0,Synced,0,0,0,6,0,moderate,none,0,Current,Mobile,B449,3,6,1,0,0,0
TXN0021884,1,0,0,0,1185,2,0,North,0,6,1,high,medium,0,1,0,0,0,0,0,0,No_Error,0,31,0.5166666666666667,30-60m,0,6,0,0,Success,819,0,Synced,0,0,0,6,0,moderate,none,0,Savings,Tablet,B479,3,6,0,1,1,0
TXN0007545,0,0,1,1,531,1,0,North,1,6,1,moderate,low,0,0,0,0,0,0,1,0,No_Error,0,6,0.1,<=15m,1,6,0,0,Failure,3831,2,Failed,1,1,1,6,0,very_high,medium,4,Current,Tablet,B301,3,6,4,1,0,1
TXN0002180,0,1,0,0,394,1,0,North,14,6,1,low,low,0,0,0,0,0,0,0,1,KYC_ID,0,152,2.533333333333333,>2h,14,6,0,2,Success,441,0,Synced,0,0,14,6,0,low,none,0,Current,Tablet,B506,3,6,2,1,0,0
TXN0071025,0,0,0,0,853,1,0,North,22,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,74,1.2333333333333334,1-2h,22,6,0,1,Success,387,0,Synced,0,0,22,6,0,low,none,0,Current,Tablet,B360,3,6,1,0,0,0
TXN0055116,0,0,0,0,643,2,0,West,3,6,1,moderate,medium,0,0,0,1,0,0,0,0,No_Error,0,45,0.75,30-60m,3,6,0,0,Success,325,0,Synced,0,0,3,6,0,low,none,0,Savings,Mobile,B418,3,6,0,0,0,0
TXN0011134,0,1,0,1,539,2,0,West,8,6,1,moderate,medium,0,1,1,0,0,0,0,1,Address,0,292,4.866666666666666,>2h,8,6,0,2,Success,708,0,Synced,0,0,8,6,0,moderate,none,0,Current,Mobile,B151,3,6,2,1,0,0
TXN0089374,0,1,0,0,1014,1,0,West,20,6,1,high,low,0,0,0,0,0,0,0,1,Address,1,274,4.566666666666666,>2h,20,6,0,3,Success,1114,0,Synced,0,0,20,6,0,high,none,1,Current,Mobile,B527,3,6,4,1,1,1
TXN0013099,1,0,0,1,825,3,0,North,18,6,1,moderate,high,1,1,0,0,0,0,0,0,No_Error,0,69,1.15,1-2h,18,6,0,1,Success,827,0,Synced,0,0,18,6,0,moderate,none,0,Savings,Tablet,B242,3,6,1,1,0,0
TXN0031487,0,0,0,0,768,1,0,East,14,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,69,1.15,1-2h,14,6,0,1,Success,729,0,Synced,0,0,14,6,0,moderate,none,0,Current,Tablet,B481,3,6,1,0,0,0
TXN0032048,1,0,0,1,2650,1,1,West,9,6,1,very_high,low,0,1,0,0,0,0,0,0,No_Error,0,52,0.8666666666666667,30-60m,9,6,1,0,Success,923,0,Synced,0,0,9,6,1,moderate,none,0,Savings,Mobile,B530,3,6,2,1,1,0
TXN0053087,0,0,0,0,1544,3,1,West,11,6,1,high,high,0,1,0,0,0,0,1,0,No_Error,0,178,2.966666666666667,>2h,11,6,1,1,Success,944,0,Synced,0,0,11,6,1,moderate,none,0,Current,Mobile,B268,3,6,3,0,1,0
TXN0001879,0,0,0,0,975,2,0,South,6,6,1,moderate,medium,0,1,0,0,0,0,1,0,No_Error,0,116,1.9333333333333331,1-2h,6,6,0,1,Success,465,0,Synced,0,0,6,6,0,low,none,0,Savings,Mobile,B173,3,6,1,0,0,0
TXN0049680,0,1,0,0,977,1,0,South,18,6,1,moderate,low,0,0,0,0,0,0,1,1,KYC_ID,1,221,3.683333333333333,>2h,18,6,0,3,Success,900,0,Synced,0,0,18,6,0,moderate,none,0,Savings,Tablet,B151,3,6,3,1,0,0
TXN0077030,1,0,0,0,1064,3,0,West,8,6,1,high,high,0,0,0,0,0,0,0,0,No_Error,0,79,1.3166666666666669,1-2h,8,6,0,1,Success,929,0,Synced,0,0,8,6,0,moderate,none,0,Savings,Mobile,B538,3,6,1,1,1,0
TXN0050664,0,0,0,0,3371,1,1,South,9,6,1,very_high,low,0,1,0,0,0,0,0,0,No_Error,0,123,2.05,>2h,9,6,1,1,Success,575,0,Synced,0,0,9,6,1,moderate,none,0,Current,Tablet,B405,3,6,3,0,1,0
TXN0031082,1,0,0,0,2525,1,1,West,11,6,1,very_high,low,1,1,0,0,0,0,0,0,No_Error,0,14,0.2333333333333333,<=15m,11,6,1,0,Success,588,0,Synced,0,0,11,6,1,moderate,none,0,Savings,Tablet,B597,3,6,2,1,1,0
TXN0001165,0,0,0,0,759,1,0,North,17,6,1,moderate,low,0,0,1,0,0,0,0,0,No_Error,0,6,0.1,<=15m,17,6,0,0,Success,349,0,Synced,0,0,17,6,0,low,none,0,Savings,Tablet,B519,3,6,0,0,0,0
TXN0020088,0,0,1,0,919,1,0,East,14,6,1,moderate,low,0,1,0,0,0,1,0,0,No_Error,0,8,0.1333333333333333,<=15m,14,6,0,0,Failure,4938,2,Failed,1,0,14,6,0,very_high,medium,3,Current,Mobile,B432,3,6,3,1,0,1
TXN0002514,0,0,0,0,523,1,0,West,2,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,159,2.65,>2h,2,6,0,1,Success,1130,0,Synced,0,0,2,6,0,high,none,1,Current,Mobile,B351,3,6,2,0,0,1
TXN0050079,0,0,0,1,206,2,0,East,0,6,1,low,medium,0,0,0,0,0,0,0,0,No_Error,0,139,2.316666666666667,>2h,0,6,0,1,Success,1074,0,Synced,0,0,0,6,0,high,none,1,Savings,Tablet,B278,3,6,2,0,0,1
TXN0097560,0,0,0,0,383,1,0,South,6,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,176,2.933333333333333,>2h,6,6,0,1,Success,1022,0,Synced,0,0,6,6,0,high,none,1,Savings,Tablet,B385,3,6,2,0,0,1
TXN0070840,1,0,0,0,428,1,0,East,18,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,10,0.1666666666666666,<=15m,18,6,0,0,Success,794,0,Synced,0,0,18,6,0,moderate,none,0,Savings,Mobile,B387,3,6,0,1,0,0
TXN0049478,1,0,0,1,3499,1,1,West,11,6,1,very_high,low,0,1,0,0,0,1,1,0,No_Error,0,106,1.7666666666666666,1-2h,11,6,1,1,Success,847,0,Synced,0,0,11,6,1,moderate,none,0,Current,Tablet,B252,3,6,3,1,1,0
TXN0090718,1,0,0,1,3633,1,1,East,9,6,1,very_high,low,1,0,1,1,0,1,1,0,No_Error,0,153,2.55,>2h,9,6,1,1,Success,746,0,Synced,0,0,9,6,1,moderate,none,0,Current,Tablet,B495,3,6,3,1,1,0
TXN0009408,1,0,0,1,3183,2,1,West,11,6,1,very_high,medium,1,1,1,0,0,0,1,0,No_Error,0,20,0.3333333333333333,15-30m,11,6,1,0,Success,341,0,Synced,0,0,11,6,1,low,none,0,Savings,Tablet,B584,3,6,2,1,1,0
TXN0063292,0,0,0,0,751,1,0,West,13,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,65,1.0833333333333333,1-2h,13,6,0,1,Success,590,0,Synced,0,0,13,6,0,moderate,none,0,Current,Mobile,B126,3,6,1,0,0,0
TXN0097792,0,0,0,0,834,1,0,West,18,6,1,moderate,low,0,0,1,0,0,0,0,0,No_Error,0,53,0.8833333333333333,30-60m,18,6,0,0,Success,432,0,Synced,0,0,18,6,0,low,none,0,Current,Tablet,B327,3,6,0,0,0,0
TXN0028110,0,0,0,0,421,1,0,East,8,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,34,0.5666666666666667,30-60m,8,6,0,0,Success,481,0,Synced,0,0,8,6,0,low,none,0,Savings,Mobile,B191,3,6,0,0,0,0
TXN0082064,0,0,0,1,262,2,0,South,6,6,1,low,medium,0,0,0,0,0,0,0,0,No_Error,0,29,0.4833333333333333,15-30m,6,6,0,0,Success,1011,0,Synced,0,0,6,6,0,high,none,1,Savings,Tablet,B571,3,6,1,0,0,1
TXN0074388,0,0,0,0,521,1,0,South,21,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,141,2.35,>2h,21,6,0,1,Success,959,0,Synced,0,0,21,6,0,moderate,none,0,Current,Tablet,B197,3,6,1,0,0,0
TXN0037653,0,0,0,0,229,1,0,East,3,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,164,2.7333333333333334,>2h,3,6,0,1,Success,451,0,Synced,0,0,3,6,0,low,none,0,Savings,Mobile,B213,3,6,1,0,0,0
TXN0090122,0,0,0,0,2847,1,1,East,10,6,1,very_high,low,1,0,0,0,0,1,1,0,No_Error,0,50,0.8333333333333334,30-60m,10,6,1,0,Success,1103,0,Synced,0,0,10,6,1,high,none,1,Savings,Mobile,B570,3,6,3,0,1,1
TXN0078552,0,0,0,0,1009,1,0,North,2,6,1,high,low,0,0,0,0,0,1,0,0,No_Error,0,30,0.5,15-30m,2,6,0,0,Success,335,0,Synced,0,0,2,6,0,low,none,0,Savings,Tablet,B155,3,6,0,0,1,0
TXN0065098,1,0,0,0,1008,1,0,South,7,6,1,high,low,0,0,0,0,0,0,0,0,No_Error,0,43,0.7166666666666667,30-60m,7,6,0,0,Success,809,0,Synced,0,0,7,6,0,moderate,none,0,Current,Mobile,B427,3,6,0,1,1,0
TXN0090642,0,0,0,0,286,1,0,West,7,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,142,2.3666666666666667,>2h,7,6,0,1,Success,498,0,Synced,0,0,7,6,0,low,none,0,Current,Tablet,B244,3,6,1,0,0,0
TXN0004624,1,0,0,0,1071,1,0,West,3,6,1,high,low,0,0,0,0,0,1,1,0,No_Error,0,141,2.35,>2h,3,6,0,1,Success,926,0,Synced,0,0,3,6,0,moderate,none,0,Savings,Tablet,B503,3,6,1,1,1,0
TXN0073826,0,0,0,0,1138,1,0,North,7,6,1,high,low,0,0,1,0,0,0,0,0,No_Error,0,59,0.9833333333333332,30-60m,7,6,0,0,Success,1075,0,Synced,0,0,7,6,0,high,none,1,Current,Tablet,B469,3,6,1,0,1,1
TXN0013915,0,0,0,0,973,1,0,West,17,6,1,moderate,low,0,0,0,0,0,0,1,0,No_Error,0,156,2.6,>2h,17,6,0,1,Success,857,0,Synced,0,0,17,6,0,moderate,none,0,Savings,Tablet,B503,3,6,1,0,0,0
TXN0061668,0,0,0,1,994,1,0,West,21,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,139,2.316666666666667,>2h,21,6,0,1,Success,924,0,Synced,0,0,21,6,0,moderate,none,0,Savings,Tablet,B496,3,6,1,0,0,0
TXN0000270,0,1,0,1,504,2,0,West,0,6,1,moderate,medium,0,0,0,0,0,0,0,1,Address,1,224,3.733333333333333,>2h,0,6,0,3,Success,1079,0,Synced,0,0,0,6,0,high,none,1,Savings,Tablet,B265,3,6,4,1,0,1
TXN0059721,0,0,0,0,401,1,0,North,5,6,1,low,low,0,0,0,1,0,0,0,0,No_Error,0,7,0.1166666666666666,<=15m,5,6,0,0,Success,1100,0,Synced,0,0,5,6,0,high,none,1,Savings,Mobile,B306,3,6,1,0,0,1
TXN0029284,0,0,0,0,1000,1,0,West,4,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,56,0.9333333333333332,30-60m,4,6,0,0,Success,463,0,Synced,0,0,4,6,0,low,none,0,Savings,Mobile,B523,3,6,0,0,0,0
TXN0045410,0,0,0,0,595,1,0,North,17,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,45,0.75,30-60m,17,6,0,0,Success,716,0,Synced,0,0,17,6,0,moderate,none,0,Current,Tablet,B499,3,6,0,0,0,0
TXN0030635,0,0,0,0,2217,1,1,South,11,6,1,very_high,low,0,0,0,0,1,0,0,0,No_Error,0,100,1.6666666666666667,1-2h,11,6,1,1,Success,1074,0,Synced,0,0,11,6,1,high,none,1,Savings,Tablet,B592,3,6,4,0,1,1
TXN0056205,0,0,0,0,200,2,0,South,21,6,1,low,medium,0,1,0,0,0,0,0,0,No_Error,0,7,0.1166666666666666,<=15m,21,6,0,0,Success,737,0,Synced,0,0,21,6,0,moderate,none,0,Current,Mobile,B177,3,6,0,0,0,0
TXN0047086,0,0,0,0,1141,2,0,East,1,6,1,high,medium,0,0,0,1,0,0,0,0,No_Error,0,126,2.1,>2h,1,6,0,1,Success,929,0,Synced,0,0,1,6,0,moderate,none,0,Current,Tablet,B413,3,6,1,0,1,0
TXN0062007,0,0,0,0,746,1,0,West,20,6,1,moderate,low,0,1,0,0,0,0,0,0,No_Error,0,27,0.45,15-30m,20,6,0,0,Success,507,0,Synced,0,0,20,6,0,moderate,none,0,Current,Tablet,B146,3,6,0,0,0,0
TXN0095198,0,1,1,1,994,1,0,West,23,6,1,moderate,low,0,0,0,0,0,0,0,1,Address,0,205,3.4166666666666665,>2h,23,6,0,2,Failure,3529,2,Failed,1,0,23,6,0,very_high,medium,3,Savings,Tablet,B361,3,6,5,2,0,1
TXN0008130,0,0,0,0,887,1,0,South,5,6,1,moderate,low,0,0,0,0,0,1,1,0,No_Error,0,62,1.0333333333333334,1-2h,5,6,0,1,Success,997,0,Synced,0,0,5,6,0,moderate,none,0,Current,Mobile,B379,3,6,1,0,0,0
TXN0006313,0,1,0,0,581,1,0,South,8,6,1,moderate,low,0,1,0,0,0,0,0,1,DOB,1,177,2.95,>2h,8,6,0,3,Success,582,0,Synced,0,0,8,6,0,moderate,none,0,Savings,Tablet,B559,3,6,3,1,0,0
TXN0010592,0,0,0,0,423,1,0,South,1,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,129,2.15,>2h,1,6,0,1,Success,1108,0,Synced,0,0,1,6,0,high,none,1,Current,Tablet,B111,3,6,2,0,0,1
TXN0042050,0,0,0,0,1104,1,0,West,20,6,1,high,low,0,1,0,0,0,0,0,0,No_Error,0,164,2.7333333333333334,>2h,20,6,0,1,Success,1034,0,Synced,0,0,20,6,0,high,none,1,Current,Mobile,B429,3,6,2,0,1,1
TXN0060505,0,0,0,0,673,1,0,West,6,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,83,1.3833333333333333,1-2h,6,6,0,1,Success,1141,0,Synced,0,0,6,6,0,high,none,1,Current,Tablet,B187,3,6,2,0,0,1
TXN0069456,1,0,0,0,590,2,0,East,5,6,1,moderate,medium,0,0,0,0,0,0,0,0,No_Error,0,100,1.6666666666666667,1-2h,5,6,0,1,Success,830,0,Synced,0,0,5,6,0,moderate,none,0,Current,Mobile,B484,3,6,1,1,0,0
TXN0081265,0,0,0,0,939,2,0,South,23,6,1,moderate,medium,0,0,0,0,0,0,0,0,No_Error,0,129,2.15,>2h,23,6,0,1,Success,641,0,Synced,0,0,23,6,0,moderate,none,0,Savings,Tablet,B126,3,6,1,0,0,0
TXN0064207,0,0,0,0,657,1,0,South,0,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,60,1.0,30-60m,0,6,0,0,Success,1077,0,Synced,0,0,0,6,0,high,none,1,Current,Mobile,B146,3,6,1,0,0,1
TXN0032566,0,0,0,0,760,1,0,East,22,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,175,2.9166666666666665,>2h,22,6,0,1,Success,1023,0,Synced,0,0,22,6,0,high,none,1,Savings,Tablet,B278,3,6,2,0,0,1
